id	created_at	retweets	likes	text	language	user_mentions
1504591064933535752	2022-03-17 22:50:38+00:00	6	0	RT @Ncknwmn: An unpublished toon for a good cause… Support Ukraine Stop Putin. Please retweet if you agree #Ukraine #War #StopPutin https:…	en	1
1504591063910129670	2022-03-17 22:50:38+00:00	408	0	RT @nexta_tv: #Lebanon is the first Arab country that supported #Ukraine in the fight against #Russian aggression. https://t.co/f6xi7Dile4	en	1
1504591062739742732	2022-03-17 22:50:37+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504591061402152960	2022-03-17 22:50:37+00:00	0	0	#India has said it was ready to "engage" in #diplomacy to end the war in #Ukraine.  "Prime Minister #NarendraModi h… https://t.co/3PXAifAq1W	en	0
1504591060173225987	2022-03-17 22:50:37+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504591057748647943	2022-03-17 22:50:36+00:00	4509	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504591056247177235	2022-03-17 22:50:36+00:00	266	0	RT @WHO: LIVE: @DrTedros briefs the @UN Security Council on the health crisis in #Ukraine https://t.co/4YUNDMySjU	en	3
1504591054657490949	2022-03-17 22:50:36+00:00	171	0	RT @dfatirl: “Ní neart go cur le chéile” “There is strength in Unity” On this #StPatricksDay   #Ireland 🇮🇪 lights up Blue &amp; Yellow 🇺🇦 in…	en	1
1504591053403430913	2022-03-17 22:50:35+00:00	300	0	RT @AdamKinzinger: The evil #Putin is bombing food (think about it… FOOD) for one reason… pain to compel surrender. They are using planes…	en	1
1504591053344714754	2022-03-17 22:50:35+00:00	767	0	RT @sommervilletv: WATCH: The defenders of Kharkiv our latest for @BBCNews @BBCWorld. @dcinfocus @StuHollandEsq Liuba and Serge. Full vide…	en	5
1504591052648460288	2022-03-17 22:50:35+00:00	4509	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504591051964751873	2022-03-17 22:50:35+00:00	0	0	I think #Karma is finally coming home to roost for Putin and Assad. Karma is kicking all their asses and using the… https://t.co/HqlW4dfAWE	en	0
1504591050379309056	2022-03-17 22:50:35+00:00	408	0	RT @nexta_tv: #Lebanon is the first Arab country that supported #Ukraine in the fight against #Russian aggression. https://t.co/f6xi7Dile4	en	1
1504591050328915968	2022-03-17 22:50:35+00:00	2	0	RT @djcetincetin006: #Russians have #diabetes probably a lot of them because they are #attacking the #candies in #Regals they are eating…	en	1
1504591050228133905	2022-03-17 22:50:34+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504591050068967428	2022-03-17 22:50:34+00:00	4509	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504591049645125641	2022-03-17 22:50:34+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504591048735141888	2022-03-17 22:50:34+00:00	408	0	RT @nexta_tv: #Lebanon is the first Arab country that supported #Ukraine in the fight against #Russian aggression. https://t.co/f6xi7Dile4	en	1
1504591048651075602	2022-03-17 22:50:34+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504591046738690052	2022-03-17 22:50:34+00:00	1	0	RT @michellenichols: The U.N. Security Council will no longer vote on Friday on a Russian-drafted call for aid access and civilian protecti…	en	1
1504591046172639233	2022-03-17 22:50:34+00:00	651	0	RT @iingwen: On Holocaust Remembrance Day in Taiwan we remembered the victims of this tragedy &amp; reminded ourselves how important it is to…	en	1
1504591044981059607	2022-03-17 22:50:33+00:00	1013	0	RT @HannaLiubakova: #Ukraine In Kyiv President @ZelenskyyUa met with the prime ministers of Poland Czechia and Slovenia. This is an impor…	en	2
1504591044859600905	2022-03-17 22:50:33+00:00	200	0	RT @TonyHussein4: Don Jr. was mocked for saying his father should join Nato talks about the war in #Ukraine.  A better idea would to send…	en	1
1504591044423397384	2022-03-17 22:50:33+00:00	0	0	Canon fodder!  What a waste #Dictatorputin   Ukraine resistance Give 'em hell!! #Ukraine #UkraineWillResist… https://t.co/RsT54hWtls	en	0
1504591044285026306	2022-03-17 22:50:33+00:00	0	0	@BetteisBack #JoeBiden announced he has covid (he does not) said #KamalaHarris is the "first lady" called… https://t.co/XUZKmX7vwX	en	1
1504591041273507841	2022-03-17 22:50:32+00:00	1358	0	RT @AnonOpsSE: Today it became well known that @Nestle refuses to leave the Russian market they will continue to pay taxes there thus sup…	en	2
1504591040061267972	2022-03-17 22:50:32+00:00	144	0	RT @DeepNetAnon: #Ukraine programmers have designed a site where you can play sudoko and simultaneously generate heavy traffic to Russian A…	en	1
1504591039075479556	2022-03-17 22:50:32+00:00	0	0	#SouthAfrican President Cyril Ramaphosa on Thursday blamed #NATO for the war in #Ukraine and said he would resist c… https://t.co/A3wxbkKq8o	en	0
1504591037829890048	2022-03-17 22:50:32+00:00	6109	0	RT @DariaSipigina: Bridge at a #Ukrainian-Romanian border crossing.  Border guards left toys for Ukrainian children so that every child pa…	en	1
1504591037343350791	2022-03-17 22:50:31+00:00	65	0	RT @NTenzer: Deeply moving: this huge hedge of honor paying the last tributes to a dead soldier. The primary difference between Putin's reg…	en	1
1504591032926629918	2022-03-17 22:50:30+00:00	445	0	RT @olex_scherba: #Ukraine’s chief rabbi congratulates on the holiday of #Purim - with the song “My #Kyiv you are impossible not to love!”…	en	1
1504591029185429504	2022-03-17 22:50:29+00:00	2	0	RT @bib_ish: @DrTedros the #NYT also wrote about hospitals bing bombed in #Ukraine &amp; the killing of #NYT journalists in #Ukraine sir. You d…	en	2
1504591028992737281	2022-03-17 22:50:29+00:00	4	0	RT @FCShakhtar_eng: 📍 Kharkiv today ⠀ 📅 17/03/2022 ⠀ #StopRussianAggression #Україна #Ukraine #StandWithUkraine https://t.co/B9xS8jLDV2	en	1
1504591026559676451	2022-03-17 22:50:29+00:00	1	0	RT @politicalME2016: A video from #Ukraine. The caption reads "To understand whether Putin is expected in Ukraine just look at how Ukrain…	en	1
1504591024827637765	2022-03-17 22:50:28+00:00	1700	0	RT @nexta_tv: The Belarusian Volunteer Battalion named after Kastus Kalinovsky will come to help the Armed Forces of Ukraine in breaking th…	en	1
1504591024596963336	2022-03-17 22:50:28+00:00	1700	0	RT @nexta_tv: The Belarusian Volunteer Battalion named after Kastus Kalinovsky will come to help the Armed Forces of Ukraine in breaking th…	en	1
1504591022311018498	2022-03-17 22:50:28+00:00	4509	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504591021316796434	2022-03-17 22:50:28+00:00	188	0	RT @strategywoman: 8:18 pm in #Ukraine  My dark war stats 22 days (or ages) 108 children killed more than 120 injured. Mariupol is 80-90…	en	1
1504591019295543296	2022-03-17 22:50:27+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504591016296390661	2022-03-17 22:50:26+00:00	4509	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504591014970990595	2022-03-17 22:50:26+00:00	41	0	RT @WarintheFuture: One of the challenges of large scale operations is achieving rear area security. It requires committing forces to secur…	en	1
1504591013532381185	2022-03-17 22:50:26+00:00	767	0	RT @sommervilletv: WATCH: The defenders of Kharkiv our latest for @BBCNews @BBCWorld. @dcinfocus @StuHollandEsq Liuba and Serge. Full vide…	en	5
1504591013377187845	2022-03-17 22:50:26+00:00	1936	0	RT @UAWeapons: #Ukraine: The Ukrainian Farmers Brigade one of the strongest military powers in the world captured another Russian BTR-80…	en	1
1504591012634587141	2022-03-17 22:50:26+00:00	218	0	RT @hi_sight: Great to see @Naturewatch_org and @dotslondon on their way with medical care for animals fleeing #Ukraine today #UKrainePaws…	en	3
1504591009833189378	2022-03-17 22:50:25+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504591009799413761	2022-03-17 22:50:25+00:00	3	0	RT @SturmDaniel: „President #Biden stop #Putin now!“ #Ukraine #PutinsWar 🇺🇦🇺🇸 @welt https://t.co/qobxs942yc	en	2
1504591009254195201	2022-03-17 22:50:25+00:00	681	0	RT @UAWeapons: #Ukraine: Apparent new footage of an obliterated Russian convoy approximately 12x trucks 2x T-80BV(M) and an apparent BMP…	en	1
1504591008868229120	2022-03-17 22:50:25+00:00	6	0	RT @UkraineNews0: 🇺🇦#Ukraine | U.S. Secretary of State says #Russia may be planning a chemical weapons attack.	en	1
1504591007471398919	2022-03-17 22:50:24+00:00	6109	0	RT @DariaSipigina: Bridge at a #Ukrainian-Romanian border crossing.  Border guards left toys for Ukrainian children so that every child pa…	en	1
1504591007169589257	2022-03-17 22:50:24+00:00	681	0	RT @UAWeapons: #Ukraine: Apparent new footage of an obliterated Russian convoy approximately 12x trucks 2x T-80BV(M) and an apparent BMP…	en	1
1504591006326353948	2022-03-17 22:50:24+00:00	0	0	@CZingelis @olgatokariuk Perhaps all of those eastern orthodox followers of that patriarch are murderers thiefs r… https://t.co/7Gb2u4Nok7	en	2
1504591003935780872	2022-03-17 22:50:23+00:00	1936	0	RT @UAWeapons: #Ukraine: The Ukrainian Farmers Brigade one of the strongest military powers in the world captured another Russian BTR-80…	en	1
1504591002048385031	2022-03-17 22:50:23+00:00	0	0	@440Chargerrt #JoeBiden announced he has covid (he does not) said #KamalaHarris is the "first lady" called… https://t.co/GQrILfD4we	en	1
1504591001322770436	2022-03-17 22:50:23+00:00	4509	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504590999401738244	2022-03-17 22:50:22+00:00	248	0	RT @UAWeapons: #Ukraine: Locals somewhere in UA dealing with an abandoned BM-21 Grad pattern MRL. https://t.co/703ovV8t2V	en	1
1504590998277484553	2022-03-17 22:50:22+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590997401051143	2022-03-17 22:50:22+00:00	0	0	@nftceoclub #NFTart to support Ukraine 🇺🇦. All proceeds will be donated to aid for #Ukraine💛💙 https://t.co/DVCYM77bMY	en	1
1504590993986924547	2022-03-17 22:50:21+00:00	69	0	RT @TheLastRefuge2: 1) Serious question about #Ukraine.  Keep in mind this “war” is taking place inside a nation with widespread open inter…	en	1
1504590993030623236	2022-03-17 22:50:21+00:00	408	0	RT @nexta_tv: #Lebanon is the first Arab country that supported #Ukraine in the fight against #Russian aggression. https://t.co/f6xi7Dile4	en	1
1504590992631951360	2022-03-17 22:50:21+00:00	3809	0	RT @MrKovalenko: The #Ukraine #firefighters are also heroes at this war. In this video you can see too tired capital #Kyiv firefighters aft…	en	1
1504590990421917698	2022-03-17 22:50:20+00:00	170	0	RT @UAWeapons: #Ukraine: The Russian army abandoned a Ural AS-4350.1 medevac truck under uncertain circumstances. As a result the vehicle…	en	1
1504590989515665409	2022-03-17 22:50:20+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590986533654528	2022-03-17 22:50:19+00:00	331	0	RT @LeahHardingAJE: #Biafra + #Palestine crying out for help too. #Ukraine  (the original is on the right) https://t.co/kSW25ldlPP	en	1
1504590985720135680	2022-03-17 22:50:19+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590985208152068	2022-03-17 22:50:19+00:00	218	0	RT @hi_sight: Great to see @Naturewatch_org and @dotslondon on their way with medical care for animals fleeing #Ukraine today #UKrainePaws…	en	3
1504590985090994177	2022-03-17 22:50:19+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590984923033611	2022-03-17 22:50:19+00:00	1	0	RT @JTchouteu: #Putin#Russiasanctions and what is next? https://t.co/GTsCqTAvfg  #Київ #Харків #Одеса #Дніпро #Донецьк #Запоріжжя #Львів…	en	1
1504590982443986966	2022-03-17 22:50:18+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590982230298626	2022-03-17 22:50:18+00:00	408	0	RT @nexta_tv: #Lebanon is the first Arab country that supported #Ukraine in the fight against #Russian aggression. https://t.co/f6xi7Dile4	en	1
1504590982162968588	2022-03-17 22:50:18+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590982075097097	2022-03-17 22:50:18+00:00	219	0	RT @dfatirl: “Ar scáth a chéile a mhaireann na daoine” “We live in each other’s shelter” 100 years ago #Ireland 🇮🇪 built an independent…	en	1
1504590979646566407	2022-03-17 22:50:18+00:00	639	0	RT @UAWeapons: #Ukraine: In #Mykolaiv Oblast the Ukrainian Border Guards seized a (full) Russian Ammo Truck. https://t.co/QcbUZZFljn	en	1
1504590978568814592	2022-03-17 22:50:17+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590977582964749	2022-03-17 22:50:17+00:00	69	0	RT @TheLastRefuge2: 1) Serious question about #Ukraine.  Keep in mind this “war” is taking place inside a nation with widespread open inter…	en	1
1504590974688899078	2022-03-17 22:50:16+00:00	408	0	RT @nexta_tv: #Lebanon is the first Arab country that supported #Ukraine in the fight against #Russian aggression. https://t.co/f6xi7Dile4	en	1
1504590974558912513	2022-03-17 22:50:16+00:00	767	0	RT @sommervilletv: WATCH: The defenders of Kharkiv our latest for @BBCNews @BBCWorld. @dcinfocus @StuHollandEsq Liuba and Serge. Full vide…	en	5
1504590973459959813	2022-03-17 22:50:16+00:00	445	0	RT @olex_scherba: #Ukraine’s chief rabbi congratulates on the holiday of #Purim - with the song “My #Kyiv you are impossible not to love!”…	en	1
1504590972650672129	2022-03-17 22:50:16+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590972226879496	2022-03-17 22:50:16+00:00	3	0	RT @carjaw: Israeli aggression would be impossible without the constant lavish support &amp; protection of #America which is anything but a ne…	en	1
1504590971992162305	2022-03-17 22:50:16+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590970729418758	2022-03-17 22:50:16+00:00	38	0	RT @DecoupleMedia: What dangers do #Russia's attacks on #Ukraine #nuclear plants pose? Has the media been yelling fire in a crowded theatre…	en	1
1504590969894629391	2022-03-17 22:50:15+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590969827692546	2022-03-17 22:50:15+00:00	0	0	@InnaSovsun Russia wants a weak #Ukraine militarily!	en	1
1504590969324376072	2022-03-17 22:50:15+00:00	1203	0	RT @InnaSovsun: "Maybe #Ukraine should agree to the neutral status in exchange for #russian troops withdrawal?" I get this question a lot.…	en	1
1504590969261502469	2022-03-17 22:50:15+00:00	1041	0	RT @nexta_tv: The captive occupier was speechless after he was shown the consequences of the “Russian world” in #Ukraine. https://t.co/AT2x…	en	1
1504590969123049478	2022-03-17 22:50:15+00:00	1110	0	RT @NATOpress: We face a new reality for our security due to #Russia’s illegal invasion of #Ukraine. In response #NATO has reinforced its…	en	1
1504590968804233220	2022-03-17 22:50:15+00:00	0	0	Not the same as TB2 #ukraine https://t.co/iUxLSq2Xw0 https://t.co/RiNfuWdmIu	en	0
1504590968661622786	2022-03-17 22:50:15+00:00	672	0	RT @UAWeapons: #Ukraine: Dramatic footage of a UA Su-25 crash near #Kherson on Feb 26th.  During this incident the Ukrainian Air Force lo…	en	1
1504590966178652160	2022-03-17 22:50:14+00:00	6109	0	RT @DariaSipigina: Bridge at a #Ukrainian-Romanian border crossing.  Border guards left toys for Ukrainian children so that every child pa…	en	1
1504590965289283592	2022-03-17 22:50:14+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590965243326469	2022-03-17 22:50:14+00:00	0	0	55% of Italians are against the government sending weapons to #Ukraine according to this survey. https://t.co/oexWzO04CJ	en	0
1504590964123475970	2022-03-17 22:50:14+00:00	4509	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504590963150360581	2022-03-17 22:50:14+00:00	61	0	RT @gbazov: #MARIUPOL—#1—Interviews with #Ukraine|ian refugees evacuating to #Russia-controlled zones. [Transcript in 2nd tweet] 1/2 #Ukrai…	en	1
1504590962395336713	2022-03-17 22:50:14+00:00	171	0	RT @dfatirl: “Ní neart go cur le chéile” “There is strength in Unity” On this #StPatricksDay   #Ireland 🇮🇪 lights up Blue &amp; Yellow 🇺🇦 in…	en	1
1504590961015468038	2022-03-17 22:50:13+00:00	11070	0	RT @KadriSimson: The electricity grids of #Ukraine &amp; #Moldova have been successfully synchronised with the Continental European Grid. This…	en	1
1504590959975100427	2022-03-17 22:50:13+00:00	1	0	RT @Bernd__Neuner: Reminder to the warmongers who split a promising young country: The Declaration on State Sovereignty of #Ukraine (1990)…	en	1
1504590959493148672	2022-03-17 22:50:13+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590957962014725	2022-03-17 22:50:12+00:00	408	0	RT @nexta_tv: #Lebanon is the first Arab country that supported #Ukraine in the fight against #Russian aggression. https://t.co/f6xi7Dile4	en	1
1504590957647478785	2022-03-17 22:50:12+00:00	9	0	RT @CatholicNewsSvc: Cardinal @jesuitczerny is back in #Ukraine in Užhorod near the border with Slovakia. He visited the town's sports cen…	en	2
1504590957425090568	2022-03-17 22:50:12+00:00	0	0	@ChrisW699902 #JoeBiden announced he has covid (he does not) said #KamalaHarris is the "first lady" called… https://t.co/lrizda102E	en	1
1504590957122973697	2022-03-17 22:50:12+00:00	922	0	RT @RedDogT3: Those were civilians trying to leave. I see suitcases NOT weapons.  #UkraineRussianWar #Ukraine needs help before more human…	en	1
1504590955977928747	2022-03-17 22:50:12+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590955692888070	2022-03-17 22:50:12+00:00	299	0	RT @AdamKinzinger: The evil #Putin is bombing food (think about it… FOOD) for one reason… pain to compel surrender. They are using planes…	en	1
1504590955177029632	2022-03-17 22:50:12+00:00	408	0	RT @nexta_tv: #Lebanon is the first Arab country that supported #Ukraine in the fight against #Russian aggression. https://t.co/f6xi7Dile4	en	1
1504590955072176128	2022-03-17 22:50:12+00:00	4509	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504590954937958404	2022-03-17 22:50:12+00:00	1276	0	RT @AdamKinzinger: We need to ensure we are giving #Ukraine all the weapons needed for OFFENSIVE use.  We cannot allow #Russia to gain a si…	en	1
1504590954933669897	2022-03-17 22:50:12+00:00	2	0	RT @aintbanksy: ‘These are the dark times but they don't sustain. Darkness never sustains even though sometimes it feels like it might.’…	en	1
1504590954866814981	2022-03-17 22:50:12+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590954589614116	2022-03-17 22:50:12+00:00	498	0	RT @AnonOpsSE: Don't be surprised about @Nestle it's the same CEO that believes access to clean drinking water is not a human rights issue…	en	2
1504590954149330953	2022-03-17 22:50:12+00:00	70	0	RT @TheLastRefuge2: 1) Serious question about #Ukraine.  Keep in mind this “war” is taking place inside a nation with widespread open inter…	en	1
1504590953436180486	2022-03-17 22:50:11+00:00	38	0	RT @CovertShores: **UPDATE**  Appears that the #Russian Navy were off Odessa #Ukraine again. The middle group appear to be landing ships…	en	1
1504590952907825155	2022-03-17 22:50:11+00:00	0	0	This is just so incredibly sad. I told my husband when #Ukraine *wins* this war - I want to go over &amp; help them reb… https://t.co/wpBStIMM0d	en	0
1504590947338035200	2022-03-17 22:50:10+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590946742288387	2022-03-17 22:50:10+00:00	65	0	RT @ZuzanaCaputova: The Allied unity is as strong as ever. With @SecDef Austin we discussed defence cooperation and our mutual support for…	en	2
1504590945727049733	2022-03-17 22:50:10+00:00	5500	0	RT @dfatirl: “Ar scáth a chéile a mhaireann na daoine” “We live in each other’s shelter”  On this #StPatricksDay #Ireland 🇮🇪 stands in s…	en	1
1504590945391677441	2022-03-17 22:50:09+00:00	7	0	RT @dcbat: Should the #UnitedStates #offer #asylum to #civilians #fleeing #Ukraine? #retweet #poll	en	1
1504590945077149699	2022-03-17 22:50:09+00:00	129	0	RT @whatimemetosay: Zelensky speaks to congress  #Zelensky #Ukraine https://t.co/Sr43zsMiSE	en	1
1504590944397668359	2022-03-17 22:50:09+00:00	946	0	RT @edgarsrinkevics: Russian war crimes tribunal should not be held in Nuremberg or the Hague but in Mariupol or Kharkiv those responsible…	en	1
1504590941939810307	2022-03-17 22:50:09+00:00	2963	0	RT @catalintenita: The toy bridge.  Romanian border police and citizens have turned the pedestrian bridge linking #Ukraine and Romania at…	en	1
1504590941310566405	2022-03-17 22:50:09+00:00	70	0	RT @TheLastRefuge2: 1) Serious question about #Ukraine.  Keep in mind this “war” is taking place inside a nation with widespread open inter…	en	1
1504590941151064066	2022-03-17 22:50:08+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590941142675461	2022-03-17 22:50:08+00:00	39397	0	RT @CanadaNATO: Geography can be tough. Here’s a guide for Russian soldiers who keep getting lost &amp; ‘accidentally’ entering #Ukraine http:/…	en	1
1504590940849287171	2022-03-17 22:50:08+00:00	45	0	RT @ChiActivist312: Our Politicians care more about going to war in #Ukraine than they ever will care about you &amp; your family. They care mo…	en	1
1504590940761120775	2022-03-17 22:50:08+00:00	6109	0	RT @DariaSipigina: Bridge at a #Ukrainian-Romanian border crossing.  Border guards left toys for Ukrainian children so that every child pa…	en	1
1504590940698079281	2022-03-17 22:50:08+00:00	200	0	RT @TonyHussein4: Don Jr. was mocked for saying his father should join Nato talks about the war in #Ukraine.  A better idea would to send…	en	1
1504590939246972934	2022-03-17 22:50:08+00:00	13	0	RT @STEPHMHAMILL: Congressman @SheriffTNehls @stuartscheller @TPUSA’s @yoalexrapz @Jillie_Alexis @chrismarko @theMRC’s @dangainor  wil…	en	9
1504590938634653699	2022-03-17 22:50:08+00:00	708	0	RT @nexta_tv: Colonel Sergei Sukharev commander of the Kostroma Airborne Regiment was slain in #Ukraine. https://t.co/lPnvvCGhyG	en	1
1504590938567372812	2022-03-17 22:50:08+00:00	97	0	RT @Joyce_Karam: What were normal Ukrainian cities with shops bike lanes and city squares are now reduced to rubble. Before/After imagery…	en	1
1504590938420793352	2022-03-17 22:50:08+00:00	242	0	RT @YourAnonTV: MORE: Since declaring 'cyber war' on Kremlin's criminal regime #Anonymous has hacked over 2500 websites of Russian &amp; Belar…	en	1
1504590938131562496	2022-03-17 22:50:08+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590936164036611	2022-03-17 22:50:07+00:00	13	0	RT @KateWilliamsme: All power to brave Bolshoi prima ballerina Olga Smirnova for speaking out about #Ukraine ‘we cannot remain indifferent’…	en	1
1504590935694401543	2022-03-17 22:50:07+00:00	300	0	RT @AdamKinzinger: The evil #Putin is bombing food (think about it… FOOD) for one reason… pain to compel surrender. They are using planes…	en	1
1504590934796816388	2022-03-17 22:50:07+00:00	6109	0	RT @DariaSipigina: Bridge at a #Ukrainian-Romanian border crossing.  Border guards left toys for Ukrainian children so that every child pa…	en	1
1504590933186252806	2022-03-17 22:50:07+00:00	19	0	RT @bctallis: It really seems that German policy and discourse on #Ukraine moves at the speed of shame.	en	1
1504590932804399123	2022-03-17 22:50:06+00:00	95	0	RT @PutDownPutin: #nestle won’t exit #russia 🇷🇺 so please stop buying their products!! #ukraine https://t.co/mzGBj8MHUr	en	1
1504590931441250319	2022-03-17 22:50:06+00:00	27	0	RT @actlikezelensky: @ZelenskyyUa #4 — the artist — is out now via @foundation  He’d love this #NFT. He could make one himself. Or he’d bu…	en	3
1504590930149531657	2022-03-17 22:50:06+00:00	738	0	RT @UkraineWarPosts: A heartwarming video has emerged from Ukraine. A #Ukrainian soldier feeds a stray dog the dog then cuddles the soldie…	en	1
1504590927289106433	2022-03-17 22:50:05+00:00	164	0	RT @MOFA_Taiwan: Humanitarian supplies donated by #Taiwan's freedom- &amp; democracy-loving people are en route to the kindred spirits of #Ukra…	en	1
1504590927284903941	2022-03-17 22:50:05+00:00	3809	0	RT @MrKovalenko: The #Ukraine #firefighters are also heroes at this war. In this video you can see too tired capital #Kyiv firefighters aft…	en	1
1504590926416474133	2022-03-17 22:50:05+00:00	1	0	RT @StPeterSudbury: You may have noticed the Ukrainian flag is now flying from St Peter's to show solidarity with the everyday people who a…	en	1
1504590926043303939	2022-03-17 22:50:05+00:00	964	0	RT @UAWeapons: #Ukraine: A Russian convoy consisting of a T-72B3 tank 2 MT-LB 5 BMP-3 and 1 BMP-2 IFVs was destroyed by the Ukrainian f…	en	1
1504590916857774083	2022-03-17 22:50:03+00:00	47	0	RT @mi6rogue: Wow &amp; I mean wow Chinese state media report Putin has killed civilians. The American diplomatic meeting with the Chinese wor…	en	1
1504590916710854657	2022-03-17 22:50:03+00:00	0	0	@aaanewsjapan All Russian Soldiers is it your true job in your life ?  Are you fighting for Russia or Putin?… https://t.co/l3bdY3MhpH	en	1
1504590913250775050	2022-03-17 22:50:02+00:00	0	2	A Ukrainian machine gunner was wounded during a battle with the Russian Armed Forces in the Kiev region.  The bulle… https://t.co/FNICVXgJoj	en	0
1504590912571195397	2022-03-17 22:50:02+00:00	0	0	R.I.P  Ukrainian Actress Oksana Shvets #Ukraine #Kyiv #PutinWarCriminal #RussianInvasion #ClosetheSkyoverUkraine https://t.co/qU4bzQNNjR	en	0
1504590912139063297	2022-03-17 22:50:02+00:00	1936	0	RT @UAWeapons: #Ukraine: The Ukrainian Farmers Brigade one of the strongest military powers in the world captured another Russian BTR-80…	en	1
1504590910499270660	2022-03-17 22:50:01+00:00	1700	0	RT @nexta_tv: The Belarusian Volunteer Battalion named after Kastus Kalinovsky will come to help the Armed Forces of Ukraine in breaking th…	en	1
